	Id	BodyTitle	words_tokens	tags_tokens
947	246801	"how can you encode a string to base in javascript? i have a php script that can encode a png image to a base string.
id like to do the same thing using javascript. i know how to open files, but im not sure how to do the encoding. im not used to working with binary data.
"	['encode', 'string', 'base', 'javascript', 'php', 'script', 'encode', 'png', 'image', 'base', 'string', 'like', 'thing', 'using', 'javascript', 'know', 'open', 'file', 'sure', 'encoding', 'used', 'working', 'binary', 'data']	['javascript', 'base64', 'binaryfiles']
948	246859	"http . vs . could somebody give me a brief overview of the differences between http . and http .?  ive spent some time with both of the rfcs, but havent been able to pull out a lot of difference between them.  wikipedia says this:

http . ( )
current version; persistent connections enabled by default and works well with proxies. also supports request pipelining, allowing multiple requests to be sent at the same time, allowing the server to prepare for the workload and potentially transfer the requested resources more quickly to the client.

but that doesnt mean a lot to me.  i realize this is a somewhat complicated subject, so im not expecting a full answer, but can someone give me a brief overview of the differences at a bit lower level?
by this i mean that im looking for the info i would need to know to implement either an http server or application. im mostly looking for a nudge in the right direction so that i can figure it out on my own.
"	['http', 'could', 'somebody', 'give', 'brief', 'overview', 'difference', 'http', 'http', 'ive', 'spent', 'time', 'rfcs', 'havent', 'able', 'pull', 'lot', 'difference', 'wikipedia', 'say', 'http', 'current', 'version', 'persistent', 'connection', 'enabled', 'default', 'work', 'well', 'proxy', 'also', 'support', 'request', 'pipelining', 'allowing', 'multiple', 'request', 'sent', 'time', 'allowing', 'server', 'prepare', 'workload', 'potentially', 'transfer', 'requested', 'resource', 'quickly', 'client', 'doesnt', 'mean', 'lot', 'realize', 'somewhat', 'complicated', 'subject', 'expecting', 'full', 'answer', 'someone', 'give', 'brief', 'overview', 'difference', 'bit', 'lower', 'level', 'mean', 'looking', 'info', 'would', 'need', 'know', 'implement', 'either', 'http', 'server', 'application', 'mostly', 'looking', 'nudge', 'right', 'direction', 'figure']	['http', 'http-1.1', 'http-1.0']
949	246930	"is there any difference between a guid and a uuid? i see these  acronyms thrown around, and i was wondering if there are any differences between a guid and a uuid?
"	['difference', 'guid', 'uuid', 'see', 'acronym', 'thrown', 'around', 'wondering', 'difference', 'guid', 'uuid']	['guid', 'uuid']
950	247209	"commonly accepted best practices around code organization in javascript as javascript frameworks like jquery make client side web applications richer and more functional, ive started to notice one problem...
how in the world do you keep this organized?

put all your handlers in one spot and write functions for all the events?
create function classes to wrap all your functionality?
write like crazy and just hope it works out for the best?
give up and get a new career?

i mention jquery, but its really any javascript code in general. im finding that as lines upon lines begin to pile up, it gets harder to manage the script files or find what you are looking for. quite possibly the biggest propblems ive found is there are so many ways to do the same thing, its hard to know which one is the current commonly accepted best practice.
are there any general recommendations on the best way to keep your .js files as nice and neat as the rest of your application? or is this just a matter of ide? is there a better option out there?

edit
this question was intended to be more about code organization and not file organization. there has been some really good examples of merging files or splitting content around.
my question is: what is the current commonly accepted best practice way to organize your actual code? what is your way, or even a recommended way to interact with page elements and create reuseable code that doesnt conflict with each other?
some people have listed namespaces which is a good idea. what are some other ways, more specifically dealing with elements on the page and keeping the code organized and neat?
"	['commonly', 'accepted', 'best', 'practice', 'around', 'code', 'organization', 'javascript', 'javascript', 'framework', 'like', 'jquery', 'make', 'client', 'side', 'web', 'application', 'richer', 'functional', 'ive', 'started', 'notice', 'one', 'problem', 'world', 'keep', 'organized', 'put', 'handler', 'one', 'spot', 'write', 'function', 'event', 'create', 'function', 'class', 'wrap', 'functionality', 'write', 'like', 'crazy', 'hope', 'work', 'best', 'give', 'get', 'new', 'career', 'mention', 'jquery', 'really', 'javascript', 'code', 'general', 'finding', 'line', 'upon', 'line', 'begin', 'pile', 'get', 'harder', 'manage', 'script', 'file', 'find', 'looking', 'quite', 'possibly', 'biggest', 'propblems', 'ive', 'found', 'many', 'way', 'thing', 'hard', 'know', 'one', 'current', 'commonly', 'accepted', 'best', 'practice', 'general', 'recommendation', 'best', 'way', 'keep', '.js', 'file', 'nice', 'neat', 'rest', 'application', 'matter', 'ide', 'better', 'option', 'edit', 'question', 'intended', 'code', 'organization', 'file', 'organization', 'really', 'good', 'example', 'merging', 'file', 'splitting', 'content', 'around', 'question', 'current', 'commonly', 'accepted', 'best', 'practice', 'way', 'organize', 'actual', 'code', 'way', 'even', 'recommended', 'way', 'interact', 'page', 'element', 'create', 'reuseable', 'code', 'doesnt', 'conflict', 'people', 'listed', 'namespaces', 'good', 'idea', 'way', 'specifically', 'dealing', 'element', 'page', 'keeping', 'code', 'organized', 'neat']	['javascript', 'jquery', 'design-patterns', 'architecture', 'formatting']
951	247304	"what data type to use for hashed password field and what length? im not sure how password hashing works (will be implementing it later), but need to create database schema now.
im thinking of limiting passwords to   characters, but as i understand after encrypting hash string will be of different length.
so, how to store these passwords in the database?
"	['data', 'type', 'use', 'hashed', 'password', 'field', 'length', 'sure', 'password', 'hashing', 'work', 'implementing', 'later', 'need', 'create', 'database', 'schema', 'thinking', 'limiting', 'password', 'character', 'understand', 'encrypting', 'hash', 'string', 'different', 'length', 'store', 'password', 'database']	['mysql', 'hash', 'types', 'passwords', 'cryptography']
952	247483	"http get request in javascript? i need to do an http get request in javascript. whats the best way to do that?
i need to do this in a mac os x dashcode widget.
"	['http', 'get', 'request', 'javascript', 'need', 'http', 'get', 'request', 'javascript', 'whats', 'best', 'way', 'need', 'mac', 'dashcode', 'widget']	['javascript', 'http-get', 'dashcode']
953	247621	"what are the correct version numbers for c#? what are the correct version numbers for c#? what came out when? why cant i find any answers about c# .?
this question is primarily to aid those who are searching for an answer using an incorrect version number, e.g. c# .. the hope is that anyone failing to find an answer with the wrong version number will find this question and then search again with the right version number.
"	['correct', 'version', 'number', 'correct', 'version', 'number', 'came', 'cant', 'find', 'answer', 'question', 'primarily', 'aid', 'searching', 'answer', 'using', 'incorrect', 'version', 'number', 'e.g', 'hope', 'anyone', 'failing', 'find', 'answer', 'wrong', 'version', 'number', 'find', 'question', 'search', 'right', 'version', 'number']	['c', '.net', 'visual-studio', '.net-framework-version', 'compiler-version']
954	247770	"how to retrieve a modules path? i want to detect whether module has changed. now, using inotify is simple, you just need to know the directory you want to get notifications from.
how do i retrieve a modules path in python?
"	['retrieve', 'module', 'path', 'want', 'detect', 'whether', 'module', 'changed', 'using', 'inotify', 'simple', 'need', 'know', 'directory', 'want', 'get', 'notification', 'retrieve', 'module', 'path', 'python']	['python', 'module', 'inotify']
955	247873	"signed versus unsigned integers am i correct to say the difference between a signed and unsigned integer is:

unsigned can hold a larger positive value, and no negative value.
unsigned uses the leading bit as a part of the value, while the signed version uses the left most bit to identify if the number is positive or negative.
signed integers can hold both positive and negative numbers.

any other differences?
"	['signed', 'versus', 'unsigned', 'integer', 'correct', 'say', 'difference', 'signed', 'unsigned', 'integer', 'unsigned', 'hold', 'larger', 'positive', 'value', 'negative', 'value', 'unsigned', 'leading', 'bit', 'part', 'value', 'signed', 'version', 'left', 'bit', 'identify', 'number', 'positive', 'negative', 'signed', 'integer', 'hold', 'positive', 'negative', 'number', 'difference']	['language-agnostic', 'integer', 'unsigned', 'signed']
956	248011	"how do i wrap text in a pre tag? pre tags are super useful for code blocks in html and for debugging output while writing scripts, but how do i make the text word wrap instead of printing out one long line?
"	['wrap', 'text', 'pre', 'tag', 'pre', 'tag', 'super', 'useful', 'code', 'block', 'html', 'debugging', 'output', 'writing', 'script', 'make', 'text', 'word', 'wrap', 'instead', 'printing', 'one', 'long', 'line']	['html', 'css']
957	248562	"when using spring security, what is the proper way to obtain current username (i.e. securitycontext) information in a bean? i have a spring mvc web app which uses spring security.  i want to know the username of the currently logged in user.  im using the code snippet given below .  is this the accepted way?  
i dont like having a call to a static method inside this controller   that defeats the whole purpose of spring, imho.  is there a way to configure the app to have the current securitycontext, or current authentication, injected instead?  
  requestmapping(method = requestmethod.get)
  public modelandview showresults(final httpservletrequest request...) {
    final string currentuser = securitycontextholder.getcontext().getauthentication().getname();
    ...
  }

"	['using', 'spring', 'security', 'proper', 'way', 'obtain', 'current', 'username', 'i.e', 'securitycontext', 'information', 'bean', 'spring', 'mvc', 'web', 'app', 'spring', 'security', 'want', 'know', 'username', 'currently', 'logged', 'user', 'using', 'code', 'snippet', 'given', 'accepted', 'way', 'dont', 'like', 'call', 'static', 'method', 'inside', 'controller', 'defeat', 'whole', 'purpose', 'spring', 'imho', 'way', 'configure', 'app', 'current', 'securitycontext', 'current', 'authentication', 'injected', 'instead', 'requestmapping', 'method', 'requestmethod.get', 'public', 'modelandview', 'showresults', 'final', 'httpservletrequest', 'request', 'final', 'string', 'currentuser', 'securitycontextholder.getcontext', '.getauthentication', '.getname']	['java', 'spring', 'spring-mvc', 'spring-security']
